Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
22,"C Castillo-Olea, B García-Zapirain Soto, ...","Automatic classification of sarcopenia level in older adults: a case study at Tijuana General Hospital",2019,"International Journal of …","mdpi.com","https://www.mdpi.com/1660-4601/16/18/3275","https://scholar.google.com/scholar?cites=3177609095119932716&as_sdt=2005&sciodt=0,5&hl=en",47,"2025-08-12 20:35:49","HTML","","","",,,,,22,3.67,7,3,6,"… sarcopenia level in older adults using artificial intelligence in addition to identifying the weight of each variable used in the study. We used machine learning … the diagnosis of sarcopenia …","https://www.mdpi.com/1660-4601/16/18/3275","https://scholar.google.com/scholar?q=related:LI2s5aIiGSwJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"S Kim, S Park, S Lee, SH Seo, HS Kim, Y Cha, ...","Assessing physical abilities of sarcopenia patients using gait analysis and smart insole for development of digital biomarker",2023,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-023-37794-7","https://scholar.google.com/scholar?cites=9714872067338534802&as_sdt=2005&sciodt=0,5&hl=en",129,"2025-08-12 20:35:49","HTML","","","",,,,,22,11.00,3,7,2,"… Multiple measurement methods are important for accurate sarcopenia diagnosis and … AI gait analysis together to create variables that can evaluate the physical abilities of sarcopenia …","https://www.nature.com/articles/s41598-023-37794-7","https://scholar.google.com/scholar?q=related:kv8TdKwo0oYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"VK da Silva Lage, FA de Paula, LP Lima, ...","Plasma levels of myokines and inflammatory markers are related with functional and respiratory performance in older adults with COPD and sarcopenia",2022,"Experimental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0531556522001425","https://scholar.google.com/scholar?cites=7999328583229890135&as_sdt=2005&sciodt=0,5&hl=en",230,"2025-08-12 20:35:49","","","","",,,,,22,7.33,6,4,3,"… body composition and muscular mass by dual-energy X-ray absorptiometry, using the relative skeletal muscle index for the diagnosis of sarcopenia. … -related sarcopenia and BDNF (R 2 …","","https://scholar.google.com/scholar?q=related:V94L1fZSA28J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"MCL da Luz, GKA Bezerra, AGC Asano, ...","Determinant factors of sarcopenia in individuals with Parkinson's disease",2021,"Neurological …","Springer","https://link.springer.com/article/10.1007/s10072-020-04601-4","https://scholar.google.com/scholar?cites=2699708262202553682&as_sdt=2005&sciodt=0,5&hl=en",234,"2025-08-12 20:35:49","","10.1007/s10072-020-04601-4","","",,,,,22,5.50,6,4,4,"… Although not associated with the diagnosis of sarcopenia in the present study, the SARC-F merits … and its determinant factors in relation to body composition. We also did not investigate …","https://search.proquest.com/openview/2e86f75cc3a4985f58a75ab7b4ee0ac1/1?pq-origsite=gscholar&cbl=27321","https://scholar.google.com/scholar?q=related:UjXFXVxKdyUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"N Schweighofer, C Colantonio, CW Haudum, B Hutz, ...","DXA-derived indices in the characterisation of sarcopenia",2021,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/14/1/186","https://scholar.google.com/scholar?cites=7301484662432278465&as_sdt=2005&sciodt=0,5&hl=en",235,"2025-08-12 20:35:49","HTML","","","",,,,,22,5.50,4,5,4,"… factors on sarcopenia prevalence, diagnosis agreement and … sarcopenia prevalence, diagnosis agreement and diagnosis … the diagnosis of sarcopenia in both sexes, body composition …","https://www.mdpi.com/2072-6643/14/1/186","https://scholar.google.com/scholar?q=related:wSc9lZ0VVGUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"Y Sakai, N Wakao, H Matsui, K Tomita, ...","Surgical results in older patients with lumbar spinal stenosis according to gait speed in relation to the diagnosis for sarcopenia",2020,"Journal of …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/2309499020918422","https://scholar.google.com/scholar?cites=10947686855519250277&as_sdt=2005&sciodt=0,5&hl=en",244,"2025-08-12 20:35:49","","10.1177/2309499020918422","","",,,,,22,4.40,4,5,5,"Purpose: The purpose of this study was to evaluate the implication of gait speed, which is a prerequisite for the diagnosis of sarcopenia in older patients with lumbar spinal stenosis (LSS…","https://journals.sagepub.com/doi/full/10.1177/2309499020918422","https://scholar.google.com/scholar?q=related:ZSdwFzH_7ZcJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"LD Juez, P Priego, M Bajawi, M Cuadrado, ...","Impact of sarcopenic obesity on long-term cancer outcomes and postoperative complications after gastrectomy for gastric cancer",2023,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1091255X23000963","https://scholar.google.com/scholar?cites=12615551077827993522&as_sdt=2005&sciodt=0,5&hl=en",306,"2025-08-12 20:35:49","HTML","","","",,,,,22,11.00,4,5,2,"… sarcopenic obesity (SO) is a new definition that further expands the implications of altered body composition. … Preoperative CT scans were obtained from all patients with a diagnosis of …","https://www.sciencedirect.com/science/article/pii/S1091255X23000963","https://scholar.google.com/scholar?q=related:st-7f91wE68J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"U Oflazoglu, A Alacacioglu, U Varol, ...","Chemotherapy-induced sarcopenia in newly diagnosed cancer patients: Izmir Oncology Group (IZOG) study",2020,"Supportive Care in …","Springer","https://link.springer.com/article/10.1007/s00520-019-05165-6","https://scholar.google.com/scholar?cites=409436810524971766&as_sdt=2005&sciodt=0,5&hl=en",406,"2025-08-12 20:35:49","","10.1007/s00520-019-05165-6","","",,,,,22,4.40,6,4,5,"… The study included newly diagnosed cancer patients who underwent curative surgery for primary tumor and also cancer patients who were metastatic at diagnosis. Body composition …","https://search.proquest.com/openview/7d7945344af90425ac498b17e2bb536f/1?pq-origsite=gscholar&cbl=326297","https://scholar.google.com/scholar?q=related:9lJPIZycrgUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"AI Rodríguez-Rejón, MD Ruiz-López, ...","Diagnosis and prevalence of sarcopenia in long-term care homes: EWGSOP2 versus EWGSOP1",2019,"Nutricion …","europepmc.org","https://europepmc.org/article/med/31516007","https://scholar.google.com/scholar?cites=7517138847494934214&as_sdt=2005&sciodt=0,5&hl=en",458,"2025-08-12 20:35:49","","","","",,,,,22,3.67,7,3,6,"… recommended for the diagnosis of sarcopenia has been changing. … Objectives: assessing the prevalence of sarcopenia in … Methods: in order to diagnose sarcopenia, muscle mass was …","https://scholar.google.com/scholar?output=instlink&q=info:xo45TPQ9UmgJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026&scillfp=5090945003094223827&oi=lle","https://scholar.google.com/scholar?q=related:xo45TPQ9UmgJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"JI Yoo, HJ Chung, BG Kim, YK Jung, ...","Comparative analysis of the association between various serum vitamin D biomarkers and sarcopenia",2021,"Journal of Clinical …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcla.23946","https://scholar.google.com/scholar?cites=5618667709712276499&as_sdt=2005&sciodt=0,5&hl=en",484,"2025-08-12 20:35:49","","10.1002/jcla.23946","","",,,,,22,5.50,4,5,4,"… sarcopenia group compared with the non-sarcopenia group. Results of ROC analysis for the diagnosis of sarcopenia … Body composition was measured using a whole-body dual X-ray …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcla.23946","https://scholar.google.com/scholar?q=related:E5xbVIOE-U0J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"MS Mialich, AP Dos Santos, BR da Silva, ...","Relationship between adiposity indices, lipodystrophy, and sarcopenia in HIV-positive individuals with and without lipodystrophy",2017,"Journal of Clinical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1094695016300579","https://scholar.google.com/scholar?cites=8171581495521444331&as_sdt=2005&sciodt=0,5&hl=en",504,"2025-08-12 20:35:49","","","","",,,,,22,2.75,6,4,8,"… diagnostic ability of adiposity indices and to discuss criteria for the classification of lipodystrophy and sarcopenia (… The cutoff point suggested for the diagnosis of lipodystrophy according …","https://www.researchgate.net/profile/Alceu-Jordao/publication/305452721_Relationship_Between_Adiposity_Indices_Lipodystrophy_and_Sarcopenia_in_HIV-Positive_Individuals_With_and_Without_Lipodystrophy/links/5dcab60a299bf1a47b32ea07/Relationship-Between-Adiposity-Indices-Lipodystrophy-and-Sarcopenia-in-HIV-Positive-Individuals-With-and-Without-Lipodystrophy.pdf","https://scholar.google.com/scholar?q=related:6wG2RRNKZ3EJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"SE Sattui, D Jannat-Khah, L Lally, SB Lieber, ...","Prevalence of frailty in patients with polymyalgia rheumatica and association with health-related quality of life, cognition and sarcopenia",2022,"…","academic.oup.com","https://academic.oup.com/rheumatology/article-abstract/61/11/4455/6524641","https://scholar.google.com/scholar?cites=12061789401372595216&as_sdt=2005&sciodt=0,5&hl=en",660,"2025-08-12 20:35:49","","","","",,,,,22,7.33,4,5,3,"… 12 months or fewer since time of diagnosis and current treatment with any dose … body composition assessment, limiting our ability to detect an association between frailty and sarcopenia…","https://pmc.ncbi.nlm.nih.gov/articles/PMC9629413/pdf/keac050.pdf","https://scholar.google.com/scholar?q=related:EJRi8I0VZKcJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"M Zembura, K Czepczor-Bernat, P Dolibog, ...","Skeletal muscle mass, muscle strength, and physical performance in children and adolescents with obesity",2023,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/journals/endocrinology/articles/10.3389/fendo.2023.1252853/full","https://scholar.google.com/scholar?cites=1601214189087567669&as_sdt=2005&sciodt=0,5&hl=en",721,"2025-08-12 20:35:49","HTML","10.3389/fendo.2023.1252853","","",,,,,22,11.00,6,4,2,"… sarcopenic obesity according to different diagnostic criteria and assess the elements of sarcopenia … In this study, BIA was used to evaluate body composition (27). In the study by Videira-…","https://www.frontiersin.org/journals/endocrinology/articles/10.3389/fendo.2023.1252853/full","https://scholar.google.com/scholar?q=related:NS_hRdKnOBYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"A Ben Tekaya, T Mehmli, M Ben Sassi, Z Teyeb, ...","Effects of biologic and target synthetic disease-modifying anti-rheumatic drugs on sarcopenia in spondyloarthritis and rheumatoid arthritis: a systematic review and …",2023,"Clinical …","Springer","https://link.springer.com/article/10.1007/s10067-022-06454-y","https://scholar.google.com/scholar?cites=3548597613936932150&as_sdt=2005&sciodt=0,5&hl=en",811,"2025-08-12 20:35:49","","10.1007/s10067-022-06454-y","","",,,,,22,11.00,4,5,2,"… Regarding diagnosis, … , sarcopenia assessment tool, body composition assessment method, number and characteristics of controls, and outcomes. The different body composition …","https://search.proquest.com/openview/46cb699bc24c6a117fab1428b7b9c20d/1?pq-origsite=gscholar&cbl=326351","https://scholar.google.com/scholar?q=related:NnWChbomPzEJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"M Hajaoui, M Locquet, C Beaudart, ...","Sarcopenia: performance of the SARC-F questionnaire according to the European consensus criteria, EWGSOP1 and EWGSOP2",2019,"Journal of the American …","jamda.com","https://www.jamda.com/article/S1525-8610(19)30447-5/abstract","https://scholar.google.com/scholar?cites=654166811433001582&as_sdt=2005&sciodt=0,5&hl=en",894,"2025-08-12 20:35:49","","","","",,,,,22,3.67,6,4,6,"… essential that we will able to detect sarcopenia in clinical practice with a fast… diagnostic criteria (EWGSOP1 and EWGSOP2) on the diagnostic accuracy of a screening tool for sarcopenia…","https://www.jamda.com/article/S1525-8610(19)30447-5/fulltext","https://scholar.google.com/scholar?q=related:bmJQwz8RFAkJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
22,"M Guo, BS Zemel, CP Hawkes, J Long, ...","Sarcopenia and preserved bone mineral density in paediatric survivors of high‐risk neuroblastoma with growth failure",2021,"… , Sarcopenia and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcsm.12734","https://scholar.google.com/scholar?cites=8889786474604750377&as_sdt=2005&sciodt=0,5&hl=en",913,"2025-08-12 20:35:49","","10.1002/jcsm.12734","","",,,,,22,5.50,4,5,4,"… The combination of young age at diagnosis and aggressive multimodal … and body composition assessment in children. We have previously used DXA to demonstrate body composition …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcsm.12734","https://scholar.google.com/scholar?q=related:KWbj07LdXnsJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
